protocol,study_type,M,requested_Tp_us,Tp_us,payload_slots,effective_M,payload_quantization_error_us,best_q,q_selection_mode,q_search_boundary_hit,n_eval_runs,payload_airtime_fraction_mean,payload_airtime_fraction_ci95,effective_payload_fraction_mean,effective_payload_fraction_ci95,completed_pkt_s_mean,completed_pkt_s_ci95,normalized_goodput_units_s_mean,normalized_goodput_units_s_ci95,goodput_bit_s_mean,jain_fairness_mean,collision_channel_fraction_mean,slo_completed_pkt_s_mean,slo_payload_airtime_fraction_mean,condition_elapsed_s,timeout_exceeded
sb_cb,saturation_throughput,0.2,39.6,36,4,0.181818181818182,-3.6,0.00383118684955729,maximum_effective_payload_throughput,0,3,0.094379,0.000299585748882236,0.094379,0.000299585748882236,2903.66666666667,8.78970104408816,580.733333333333,1.75794020881764,NaN,0.986507618588924,0.0799425,NaN,NaN,198.7138975,0
s7_clean,saturation_throughput,0.2,39.6,36,4,0.181818181818182,-3.6,0.0124902476648341,maximum_effective_payload_throughput,0,3,0.1717625,0.000973033572562284,0.1717625,0.000973033572562284,5285,29.9394945403782,960.909090909091,5.44354446188695,NaN,0.991788707282466,0.0409043999999576,0,0,29.5644834,0
s7_busy,saturation_throughput,0.2,39.6,36,4,0.181818181818182,-3.6,0.0223606797749979,maximum_effective_payload_throughput,0,3,0.0730058333333333,0.000294982894042654,0.0730058333333333,0.000294982894042654,2246.33333333333,9.07639673977387,408.424242424242,1.65025395268614,NaN,0.983229199655449,0.112104399999883,2653,0.0862225,56.0573478,0
unslotted,saturation_throughput,0.2,39.6,36,4,0.181818181818182,-3.6,0.003,maximum_effective_payload_throughput,0,3,0.0971860120276014,0.000700035111022321,0.0971860120276014,0.000700035111022321,2990.66666666667,21.5104481073217,598.133333333333,4.30208962146434,NaN,0.984513027585701,0.0816205,NaN,NaN,38.4869741,0
sf_cf,saturation_throughput,0.4,79.2,81,9,0.409090909090909,1.8,0.025,fixed_theoretical_q,0,3,0.377429333333333,0.00229789537729155,0.377429333333333,0.00229789537729155,4659.66666666667,28.4556481407666,1906.22727272727,11.6409469666773,NaN,0.991060596679106,0.263979,NaN,NaN,5.5177718,0
sf_cb,saturation_throughput,0.4,79.2,81,9,0.409090909090909,1.8,0.025,fixed_theoretical_q,0,3,0.130281666666667,0.00239964850852044,0.130281666666667,0.00239964850852044,2004.33333333333,36.9176693618532,801.733333333333,14.7670677447413,NaN,0.984402530232968,0.226254166666667,NaN,NaN,1.9724369,0
sb_cf,saturation_throughput,0.4,79.2,81,9,0.409090909090909,1.8,0.00150633270753604,maximum_effective_payload_throughput,0,3,0.181662333333333,0.00287081825885545,0.181662333333333,0.00287081825885545,2795,44.393026479392,1143.40909090909,18.1607835597513,NaN,0.988830775842806,0.236281,NaN,NaN,242.5317386,0
sb_cb,saturation_throughput,0.4,79.2,81,9,0.409090909090909,1.8,0.003,maximum_effective_payload_throughput,0,3,0.163883166666667,0.0015032489082133,0.163883166666667,0.0015032489082133,2521.33333333333,23.2278147439181,1008.53333333333,9.29112589756722,NaN,0.984742756299355,0.0545731666666667,NaN,NaN,203.6010172,0
s7_clean,saturation_throughput,0.4,79.2,81,9,0.409090909090909,1.8,0.0106706799134702,maximum_effective_payload_throughput,0,3,0.288188333333333,0.000552066666666669,0.288188333333333,0.000552066666666669,4433.66666666667,8.49333333333333,1813.77272727273,3.47454545454551,NaN,0.991860675527802,0.0290934333333047,0,0,24.2146729,0
s7_busy,saturation_throughput,0.4,79.2,81,9,0.409090909090909,1.8,0.0292401773821287,maximum_effective_payload_throughput,0,3,0.1259148,0.00125031313285806,0.1259148,0.00125031313285806,1937.33333333333,19.4798539807441,792.545454545455,7.96903117394074,NaN,0.978738153129283,0.120309533333209,2285,0.148504133333333,84.3067891,0
unslotted,saturation_throughput,0.4,79.2,81,9,0.409090909090909,1.8,0.00304549603966647,maximum_effective_payload_throughput,0,3,0.170408333333333,0.00109181461389336,0.170408333333333,0.00109181461389336,2621.66666666667,16.7971479060517,1048.66666666667,6.71885916242065,NaN,0.983523290759668,0.0761820558547689,NaN,NaN,35.2651138,0
sf_cf,saturation_throughput,0.6,118.8,117,13,0.590909090909091,-1.8,0.025,fixed_theoretical_q,0,3,0.369860333333333,0.00570525715292287,0.369860333333333,0.00570525715292287,3161.33333333333,48.834208410817,1868.06060606061,28.8565776973011,NaN,0.990953114842308,0.268788,NaN,NaN,3.1519287,0
sf_cb,saturation_throughput,0.6,118.8,117,13,0.590909090909091,-1.8,0.025,fixed_theoretical_q,0,3,0.185370833333333,0.00413660458441192,0.185370833333333,0.00413660458441192,1901.33333333333,42.360996735729,1140.8,25.4165980414374,NaN,0.979958543608755,0.209626666666667,NaN,NaN,1.7041762,0
sb_cf,saturation_throughput,0.6,118.8,117,13,0.590909090909091,-1.8,0.00144224957030741,maximum_effective_payload_throughput,0,3,0.1981525,0.00768951615382918,0.1981525,0.00768951615382918,2032.33333333333,78.866832346966,1200.92424242424,46.6031282050253,NaN,0.97966693325242,0.395525,NaN,NaN,274.761941,0
sb_cb,saturation_throughput,0.6,118.8,117,13,0.590909090909091,-1.8,0.00333120259081683,maximum_effective_payload_throughput,0,3,0.226338,0.00246738058604666,0.226338,0.00246738058604666,2321.66666666667,24.8266666666667,1393,14.8959999999999,NaN,0.981538148814782,0.0593243333333333,NaN,NaN,192.0040578,0
s7_clean,saturation_throughput,0.6,118.8,117,13,0.590909090909091,-1.8,0.0126514899795262,maximum_effective_payload_throughput,0,3,0.37232,0.000951243854119457,0.37232,0.000951243854119457,3818.66666666667,9.75634722173781,2256.48484848485,5.7651142673905,NaN,0.989249063607937,0.0307316999999681,0,0,23.3504377,0
s7_busy,saturation_throughput,0.6,118.8,117,13,0.590909090909091,-1.8,0.0292401773821287,maximum_effective_payload_throughput,0,3,0.16705,0.00154988789271998,0.16705,0.00154988789271998,1713.33333333333,15.8962860791793,1012.42424242424,9.39325995587868,NaN,0.979410687279632,0.10552729999989,2200.66666666667,0.214565,101.8634889,0
unslotted,saturation_throughput,0.6,118.8,117,13,0.590909090909091,-1.8,0.00304549603966647,maximum_effective_payload_throughput,0,3,0.226363854155182,0.00365621519533998,0.226363854155182,0.00365621519533998,2322,37.2571890154549,1393.2,22.354313409273,NaN,0.973736611813593,0.0705376666666667,NaN,NaN,22.8188985,0
sf_cf,saturation_throughput,1,198,198,22,1,0,0.025,fixed_theoretical_q,0,3,0.368537333333333,0.00652057578158386,0.368537333333333,0.00652057578158386,1861.33333333333,32.9981844618424,1861.33333333333,32.9981844618424,NaN,0.97752427134691,0.263993333333333,NaN,NaN,1.597159,0
sf_cb,saturation_throughput,1,198,198,22,1,0,0.025,fixed_theoretical_q,0,3,0.27105,0.0046191651392144,0.27105,0.0046191651392144,1668,28.4256316259346,1668,28.4256316259346,NaN,0.9844249051774,0.193508333333333,NaN,NaN,1.3948101,0
sb_cf,saturation_throughput,1,198,198,22,1,0,0.0010673841067709,maximum_effective_payload_throughput,0,3,0.174633333333333,0.00419459112363106,0.174633333333333,0.00419459112363106,1074.66666666667,25.8128684531142,1074.66666666667,25.8128684531142,NaN,0.974639445321023,0.558722,NaN,NaN,239.4626164,0
sb_cb,saturation_throughput,1,198,198,22,1,0,0.00261015721568254,maximum_effective_payload_throughput,0,3,0.314601333333333,0.00325077843953995,0.314601333333333,0.00325077843953995,1935.66666666667,19.3479347160822,1935.66666666667,19.3479347160822,NaN,0.979629452787325,0.0370196666666667,NaN,NaN,162.9964133,0
s7_clean,saturation_throughput,1,198,198,22,1,0,0.0104004191152595,maximum_effective_payload_throughput,0,3,0.499606466666667,0.000478174666666708,0.499606466666667,0.000478174666666708,3074.66666666667,3.26666666666667,3074.66666666667,3.26666666666667,NaN,0.984404071984495,0.0196956999999793,0,0,24.7024295,0
s7_busy,saturation_throughput,1,198,198,22,1,0,0.0292401773821287,maximum_effective_payload_throughput,0,3,0.229874766666667,0.000384085164933212,0.229874766666667,0.000384085164933212,1415,1.96,1415,1.96,NaN,0.975842766563289,0.0913050999999067,1979,0.321581633333333,82.1377082,0
unslotted,saturation_throughput,1,198,198,22,1,0,0.00304549603966647,maximum_effective_payload_throughput,0,3,0.305211051361371,0.00916768371717227,0.305211051361371,0.00916768371717227,1878,56.8512632518692,1878,56.8512632518692,NaN,0.974350999059145,0.0630605,NaN,NaN,20.2996157,0
sf_cf,saturation_throughput,2,396,396,44,2,0,0.025,fixed_theoretical_q,0,3,0.375929333333333,0.0122864351268616,0.375929333333333,0.0122864351268616,949.333333333333,31.0384907995075,1898.66666666667,62.076981599015,NaN,0.965159492074148,0.252106666666667,NaN,NaN,0.541009,0
sf_cb,saturation_throughput,2,396,396,44,2,0,0.025,fixed_theoretical_q,0,3,0.41895,0.00706047890254857,0.41895,0.00706047890254857,1289.33333333333,21.6587636868877,2578.66666666667,43.3175273737754,NaN,0.976424862251485,0.160225,NaN,NaN,0.8239408,0
sb_cf,saturation_throughput,2,396,396,44,2,0,0.000429075465052332,maximum_effective_payload_throughput,0,3,0.188175,0.00544253038576727,0.188175,0.00544253038576727,579,16.7462473408224,1158,33.4924946816447,NaN,0.937825510522482,0.404191666666667,NaN,NaN,460.3513896,0
sb_cb,saturation_throughput,2,396,396,44,2,0,0.00177827941003892,maximum_effective_payload_throughput,0,3,0.447089166666667,0.00429333061322378,0.447089166666667,0.00429333061322378,1375.33333333333,13.1155751345914,2750.66666666667,26.2311502691827,NaN,0.968919028958788,0.0182168333333333,NaN,NaN,275.2605211,0
s7_clean,saturation_throughput,2,396,396,44,2,0,0.0124902476648341,maximum_effective_payload_throughput,0,3,0.6687726,0.00239936566242779,0.6687726,0.00239936566242779,2058.33333333333,7.70268640006704,4116.66666666667,15.4053728001341,NaN,0.983962685818444,0.0158241999999832,0,0,51.6665068,0
s7_busy,saturation_throughput,2,396,396,44,2,0,0.0341995189335339,maximum_effective_payload_throughput,0,3,0.346555466666667,0.00261011605133091,0.346555466666667,0.00261011605133091,1066.33333333333,8.02829440859708,2132.66666666667,16.0565888171942,NaN,0.97115272607931,0.0790942999999193,1451,0.471485133333333,110.4851331,0
unslotted,saturation_throughput,2,396,396,44,2,0,0.00173205080756888,maximum_effective_payload_throughput,0,3,0.445438837019094,0.00651539468125211,0.445438837019094,0.00651539468125211,1370.66666666667,19.934697835126,2741.33333333333,39.869395670252,NaN,0.969964998354313,0.023113,NaN,NaN,28.2221512,0
sf_cf,saturation_throughput,3,594,594,66,3,0,0.025,fixed_theoretical_q,0,3,0.366102,0.0187768167766105,0.366102,0.0187768167766105,616.333333333333,31.6108026542264,1849,94.8324079626791,NaN,0.943315798402468,0.258310666666667,NaN,NaN,0.5894825,0
sf_cb,saturation_throughput,3,594,594,66,3,0,0.025,fixed_theoretical_q,0,3,0.527379166666667,0.00542279580669517,0.527379166666667,0.00542279580669517,1082,11.4845519430813,3246,34.453655829244,NaN,0.961033214662658,0.1223625,NaN,NaN,1.0040064,0
sb_cf,saturation_throughput,3,594,594,66,3,0,0.000225016218181544,maximum_effective_payload_throughput,0,3,0.195796833333333,0.0103403200567509,0.195796833333333,0.0103403200567509,401.666666666667,21.2408704571582,1205,63.7226113714747,NaN,0.922164423566846,0.274625,NaN,NaN,325.0608294,0
sb_cb,saturation_throughput,3,594,594,66,3,0,0.00173205080756888,maximum_effective_payload_throughput,0,3,0.5249245,0.0107462654625502,0.5249245,0.0107462654625502,1076.66666666667,22.4712478019753,3230,67.4137434059258,NaN,0.965104635105002,0.0150365,NaN,NaN,189.8762709,0
s7_clean,saturation_throughput,3,594,594,66,3,0,0.0126514899795262,maximum_effective_payload_throughput,0,3,0.752532266666667,0.00226803622723606,0.752532266666667,0.00226803622723606,1544,4.93255849771022,4632,14.7976754931307,NaN,0.972310066075042,0.0120149999999876,0,0,46.7174547,0
s7_busy,saturation_throughput,3,594,594,66,3,0,0.0341995189335339,maximum_effective_payload_throughput,0,3,0.419169266666667,0.00365318183016053,0.419169266666667,0.00365318183016053,860,7.42044023851236,2580,22.2613207155371,NaN,0.946642460722491,0.0631009999999348,1180,0.575112266666667,98.6255013,0
unslotted,saturation_throughput,3,594,594,66,3,0,0.00144224957030741,maximum_effective_payload_throughput,0,3,0.521841817750142,0.00290670873879517,0.521841817750142,0.00290670873879517,1070.66666666667,5.80695368597952,3212,17.4208610579386,NaN,0.966600746741126,0.0149108333333333,NaN,NaN,22.5688431,0
sf_cf,saturation_throughput,4,792,792,88,4,0,0.025,fixed_theoretical_q,0,3,0.386232,0.00540223219997065,0.386232,0.00540223219997065,487.666666666667,6.82100025248823,1950.66666666667,27.2840010099529,NaN,0.928671929383595,0.252245333333333,NaN,NaN,0.4267352,0
sf_cb,saturation_throughput,4,792,792,88,4,0,0.025,fixed_theoretical_q,0,3,0.5957625,0.00813475021640694,0.5957625,0.00813475021640694,917,12.7525579133495,3668,51.0102316533981,NaN,0.957208885000745,0.109579166666667,NaN,NaN,0.8148253,0
sb_cf,saturation_throughput,4,792,792,88,4,0,0.000180147035497266,maximum_effective_payload_throughput,0,3,0.182279666666667,0.0100697679160898,0.182279666666667,0.0100697679160898,281,15.9632745178843,1124,63.8530980715371,NaN,0.874942264587192,0.302931666666667,NaN,NaN,393.0189323,0
sb_cb,saturation_throughput,4,792,792,88,4,0,0.00144224957030741,maximum_effective_payload_throughput,0,3,0.561227333333333,0.00588878084046073,0.561227333333333,0.00588878084046073,864,8.98184836211345,3456,35.9273934484538,NaN,0.948725827884627,0.0110973333333333,NaN,NaN,218.8796134,0
s7_clean,saturation_throughput,4,792,792,88,4,0,0.0104004191152595,maximum_effective_payload_throughput,0,3,0.801893266666667,0.00166729473151429,0.801893266666667,0.00166729473151429,1234,2.99394945403782,4936,11.9757978161513,NaN,0.968534389061696,0.00762729999999213,0,0,46.648268,0
s7_busy,saturation_throughput,4,792,792,88,4,0,0.0447213595499958,maximum_effective_payload_throughput,0,3,0.477380466666667,0.00517807179827412,0.477380466666667,0.00517807179827412,734.666666666667,8.02829440859708,2938.66666666667,32.1131776343883,NaN,0.952156029911584,0.0715292999999254,932.333333333333,0.605857933333333,90.1444231,0
unslotted,saturation_throughput,4,792,792,88,4,0,0.00117412688496945,maximum_effective_payload_throughput,0,3,0.581578175992095,0.00960323270381825,0.581578175992095,0.00960323270381825,894.333333333333,14.3287186369814,3577.33333333333,57.3148745479256,NaN,0.953885398534279,0.00927033333333333,NaN,NaN,19.0418455,0
sf_cf,saturation_throughput,5,990,990,110,5,0,0.025,fixed_theoretical_q,0,3,0.364636666666667,0.00953949224737764,0.364636666666667,0.00953949224737764,368.333333333333,9.62420097693541,1841.66666666667,48.121004884677,NaN,0.905399682229456,0.26499,NaN,NaN,0.331167,0
sf_cb,saturation_throughput,5,990,990,110,5,0,0.025,fixed_theoretical_q,0,3,0.650945833333333,0.00637684898894262,0.650945833333333,0.00637684898894262,801.333333333333,7.94814303958967,4006.66666666667,39.7407151979484,NaN,0.956670668600812,0.0936,NaN,NaN,0.6963522,0
sb_cf,saturation_throughput,5,990,990,110,5,0,0.000144224957030741,maximum_effective_payload_throughput,0,3,0.181729166666667,0.00974480463432239,0.181729166666667,0.00974480463432239,223.666666666667,11.9936057037814,1118.33333333333,59.968028518907,NaN,0.881533939082357,0.320395833333333,NaN,NaN,272.8415467,0
sb_cb,saturation_throughput,5,990,990,110,5,0,0.00146779926762207,maximum_effective_payload_throughput,0,3,0.612412666666667,0.0056467471117135,0.612412666666667,0.0056467471117135,754,6.78963916567,3770,33.94819582835,NaN,0.946026832222066,0.00945883333333333,NaN,NaN,57.6593174,0
s7_clean,saturation_throughput,5,990,990,110,5,0,0.015,maximum_effective_payload_throughput,0,3,0.832455766666667,0.00130996860797063,0.832455766666667,0.00130996860797063,1025,1.96,5125,9.8,NaN,0.969213079196493,0.0101637999999893,0,0,18.1780106,0
s7_busy,saturation_throughput,5,990,990,110,5,0,0.0447213595499958,maximum_effective_payload_throughput,0,3,0.5065133,0.00449238430241933,0.5065133,0.00449238430241933,623.666666666667,5.34776381095667,3118.33333333333,26.7388190547833,NaN,0.925073361515719,0.0618549999999364,812.666666666667,0.6601178,41.4434593,0
unslotted,saturation_throughput,5,990,990,110,5,0,0.001,maximum_effective_payload_throughput,0,3,0.612283402770914,0.00503076895516386,0.612283402770914,0.00503076895516386,754,6.30051849718206,3770,31.5025924859103,NaN,0.958798250162797,0.00700833333333333,NaN,NaN,7.649969,0
sf_cf,saturation_throughput,6,1188,1188,132,6,0,0.025,fixed_theoretical_q,0,3,0.370378666666667,0.0139183270217141,0.370378666666667,0.0139183270217141,312,11.9222145593845,1872,71.5332873563071,NaN,0.914463103266161,0.252113333333333,NaN,NaN,0.2765907,0
sf_cb,saturation_throughput,6,1188,1188,132,6,0,0.025,fixed_theoretical_q,0,3,0.690066666666667,0.00267952552288227,0.690066666666667,0.00267952552288227,708.666666666667,2.84781397644657,4252,17.0868838586794,NaN,0.96036603777952,0.0849333333333333,NaN,NaN,0.6121181,0
sb_cf,saturation_throughput,6,1188,1188,132,6,0,0.000115465892475565,maximum_effective_payload_throughput,0,3,0.193375,0.00856995851798596,0.193375,0.00856995851798596,198.333333333333,8.78970104408816,1190,52.7382062645289,NaN,0.814034941396293,0.282959666666667,NaN,NaN,209.7713515,0
sb_cb,saturation_throughput,6,1188,1188,132,6,0,0.001,maximum_effective_payload_throughput,0,3,0.638793833333333,0.00181633602325612,0.638793833333333,0.00181633602325612,655.333333333333,1.72855752322887,3932,10.3713451393732,NaN,0.940399055443944,0.00522966666666667,NaN,NaN,82.8663285,0
s7_clean,saturation_throughput,6,1188,1188,132,6,0,0.015,maximum_effective_payload_throughput,0,3,0.8572674,0.00126054516650533,0.8572674,0.00126054516650533,879.666666666667,1.30666666666667,5278,7.84,NaN,0.953531598447292,0.00870419999999091,0,0,17.8639988,0
s7_busy,saturation_throughput,6,1188,1188,132,6,0,0.0447213595499958,maximum_effective_payload_throughput,0,3,0.551658266666667,0.0079738580098805,0.551658266666667,0.0079738580098805,566,8.16013071790724,3396,48.9607843074435,NaN,0.934398975474833,0.0546370999999437,716.333333333333,0.6980024,35.0572371,0
unslotted,saturation_throughput,6,1188,1188,132,6,0,0.00117412688496945,maximum_effective_payload_throughput,0,3,0.633232434644853,0.00397793809347479,0.633232434644853,0.00397793809347479,649.333333333333,3.63760605038228,3896,21.8256363022937,NaN,0.943582588782345,0.00815383333333333,NaN,NaN,7.5337195,0
sf_cf,saturation_throughput,8,1584,1584,176,8,0,0.025,fixed_theoretical_q,0,3,0.361541333333333,0.0312516224703963,0.361541333333333,0.0312516224703963,228.333333333333,19.8703575989742,1826.66666666667,158.962860791794,NaN,0.846509765036907,0.260165333333333,NaN,NaN,0.2165502,0
sf_cb,saturation_throughput,8,1584,1584,176,8,0,0.025,fixed_theoretical_q,0,3,0.751695833333333,0.0035332798069845,0.751695833333333,0.0035332798069845,578.333333333333,2.61333333333333,4626.66666666667,20.9066666666667,NaN,0.939523945788643,0.0643625,NaN,NaN,0.4971416,0
sb_cf,saturation_throughput,8,1584,1584,176,8,0,5.92507172723973e-05,maximum_effective_payload_throughput,0,3,0.182725,0.0189728733986184,0.182725,0.0189728733986184,140.666666666667,14.7688019524642,1125.33333333333,118.150415619714,NaN,0.773580931446659,0.1534,NaN,NaN,211.10741,0
sb_cb,saturation_throughput,8,1584,1584,176,8,0,0.001,maximum_effective_payload_throughput,0,3,0.680646833333333,0.00721692840742591,0.680646833333333,0.00721692840742591,523.666666666667,5.34776381095667,4189.33333333333,42.7821104876533,NaN,0.925526855437779,0.00426783333333333,NaN,NaN,69.2726674,0
s7_clean,saturation_throughput,8,1584,1584,176,8,0,0.009,maximum_effective_payload_throughput,0,3,0.889799933333333,0.00089688670061219,0.889799933333333,0.00089688670061219,684.666666666667,0.653333333333333,5477.33333333333,5.22666666666667,NaN,0.94430182071232,0.00367569999999619,0,0,18.1865683,0
s7_busy,saturation_throughput,8,1584,1584,176,8,0,0.05,maximum_effective_payload_throughput,0,3,0.5999178,0.00198795619516056,0.5999178,0.00198795619516056,461.666666666667,1.30666666666667,3693.33333333333,10.4533333333333,NaN,0.928749325412412,0.0527057999999436,568,0.7377404,31.0754507,0
unslotted,saturation_throughput,8,1584,1584,176,8,0,0.000904537905783957,maximum_effective_payload_throughput,0,3,0.674759039484053,0.00771342454222654,0.674759039484053,0.00771342454222654,519,5.98789890807563,4152,47.903191264605,NaN,0.940775426039725,0.00492033333333333,NaN,NaN,6.4912527,0
sf_cf,saturation_throughput,10,1980,1980,220,10,0,0.025,fixed_theoretical_q,0,3,0.386753333333333,0.00518094569145226,0.386753333333333,0.00518094569145226,195.333333333333,2.61333333333333,1953.33333333333,26.1333333333333,NaN,0.856892296997627,0.259373333333333,NaN,NaN,0.1778152,0
sf_cb,saturation_throughput,10,1980,1980,220,10,0,0.025,fixed_theoretical_q,0,3,0.781866666666667,0.00800786954779134,0.781866666666667,0.00800786954779134,481.666666666667,4.71125366660628,4816.66666666667,47.1125366660628,NaN,0.928276477040057,0.0585541666666667,NaN,NaN,0.4264221,0
sb_cf,saturation_throughput,10,1980,1980,220,10,0,4.74358744181599e-05,maximum_effective_payload_throughput,0,3,0.174958333333333,0.0267952552288232,0.174958333333333,0.0267952552288232,107.666666666667,16.489387833122,1076.66666666667,164.89387833122,NaN,0.749487491213312,0.176041666666667,NaN,NaN,203.9917793,0
sb_cb,saturation_throughput,10,1980,1980,220,10,0,0.001,maximum_effective_payload_throughput,0,3,0.71644,0.00369409774835484,0.71644,0.00369409774835484,441,1.96,4410,19.6,NaN,0.919121610583404,0.00427266666666667,NaN,NaN,66.11929,0
s7_clean,saturation_throughput,10,1980,1980,220,10,0,0.0124902476648341,maximum_effective_payload_throughput,0,3,0.911513066666667,0.00103632815763693,0.911513066666667,0.00103632815763693,561.333333333333,0.653333333333333,5613.33333333333,6.53333333333333,NaN,0.932400050624838,0.00439659999999548,0,0,18.201005,0
s7_busy,saturation_throughput,10,1980,1980,220,10,0,0.05,maximum_effective_payload_throughput,0,3,0.6277966,0.00898458626231745,0.6277966,0.00898458626231745,386.666666666667,5.80695368597952,3866.66666666667,58.0695368597952,NaN,0.917996546883214,0.0432450999999555,481.333333333333,0.781228066666667,30.446169,0
unslotted,saturation_throughput,10,1980,1980,220,10,0,0.000740082804492285,maximum_effective_payload_throughput,0,3,0.708990829711389,0.0101234142116635,0.708990829711389,0.0101234142116635,436.333333333333,6.43458709717346,4363.33333333333,64.3458709717346,NaN,0.906788499676579,0.00331083333333333,NaN,NaN,5.856025,0
sf_cf,saturation_throughput,15,2970,2970,330,15,0,0.025,fixed_theoretical_q,0,3,0.365963333333333,0.0287319250231825,0.365963333333333,0.0287319250231825,123.333333333333,9.88672735427542,1850,148.300910314131,NaN,0.727095250261755,0.26928,NaN,NaN,0.1595497,0
sf_cb,saturation_throughput,15,2970,2970,330,15,0,0.025,fixed_theoretical_q,0,3,0.842858333333333,0.0107937013937656,0.842858333333333,0.0107937013937656,346,4.52642611044667,5190,67.8963916567,NaN,0.879304053507277,0.0419791666666667,NaN,NaN,0.3124734,0
sb_cf,saturation_throughput,15,2970,2970,330,15,0,3.79769610462371e-05,maximum_effective_payload_throughput,0,3,0.1633125,0.0215429406941114,0.1633125,0.0215429406941114,67,8.83812951553287,1005,132.571942732993,NaN,0.623528741193022,0.232068333333333,NaN,NaN,178.8893801,0
sb_cb,saturation_throughput,15,2970,2970,330,15,0,0.000825404185268018,maximum_effective_payload_throughput,0,3,0.7766135,0.011761007560171,0.7766135,0.011761007560171,318.333333333333,5.22666666666667,4775,78.4,NaN,0.876531173535668,0.00231033333333333,NaN,NaN,78.3099674,0
s7_clean,saturation_throughput,15,2970,2970,330,15,0,0.009,maximum_effective_payload_throughput,0,3,0.9352974,0.00165796219269319,0.9352974,0.00165796219269319,384.666666666667,0.653333333333333,5770,9.8,NaN,0.891978092585747,0.00215379999999758,0,0,40.1505121,0
